user_id,product_id,product_name,rating,votes,helpful_votes,ID
1916,178956,Me Against the World,5,2,1,575061
1005,167701,Super Hits,5,5,3,394354
859,208520,Evolution,3,0,0,599511
1502,166887,Shakti With John McLaughlin,5,16,0,40946
1502,27163,Walk the Dark Streets,1,0,0,536889
727,14535,Crossroads of Freedom: Antietam (Pivotal Moments in American History),4,47,42,394770
1838,1256,To Kill a Mockingbird,3,9,5,498445
1916,82026,Augustus,3,7,5,482042
1502,57485,Harry Potter and the Chamber of Secrets (Harry Potter (Hardcover)),5,0,0,745692
1307,195731,Brutal Planet,1,19,2,109644
1808,63942,Africa : A Biography of the Continent (Vintage),4,5,4,179079
520,58295,Hal Leonard Guitar Method - Blues Guitar,3,0,0,200796
1800,209571,Old Souls & Wolf Tickets,5,3,3,375052
422,199639,The Exorcist (The Version You've Never Seen),5,4,2,303276
1416,206593,Angel Eyes,4,6,5,559301
526,173254,Robyn Is Here,4,4,3,404658
1214,85094,Tiny Toons - How I Spent My Vacation,5,3,2,267744
1502,78759,Gorgeous,5,2,2,461753
187,154580,Romper Stomper,4,2,1,217953
1916,171493,New York Undercover (1994-98 Television Series),5,0,0,496478
228,156072,Airport '77,3,2,2,79575
1916,101579,Martindale: The Complete Drug Reference,5,7,7,725392
1455,201917,Acoustic Soul,5,0,0,165995
1296,154959,Short Cuts (Widescreen Edition),4,2,2,578908
1274,138630,Spark Notes Angela's Ashes,1,10,5,378008
1916,24122,The American Nation: A History of the United States,2,0,0,492002
1707,185618,Voice of Ireland,5,8,8,449897
407,182286,Amnesia,3,6,5,200370
1916,51681,Cocoa Ice,5,3,3,134064
1286,66988,Angela's Ashes,5,3,2,496357
1916,134740,Essential Aromatherapy: A Pocket Guide to Essential Oils and Aromatherapy,5,19,19,491951
779,41476,The Wedding,5,6,4,141637
374,79703,The Next American Spirituality: Finding God in the Twenty-First Century,5,2,2,44567
1609,141147,Redemption Song: Muhammad Ali and the Spirit of the Sixties,5,5,2,487315
107,178990,The Great Escape: Original MGM Motion Picture Soundtrack,5,1,1,281228
1533,191956,The Last Month of the Year [Collector's Choice],4,0,0,217632
224,155637,I Know What You Did Last Summer,5,2,2,276209
738,139013,Warlock : A Novel of Ancient Egypt,4,0,0,197554
1502,123241,Supercop,5,1,0,117246
1444,122230,Absolute Power: The Screenplay,5,3,2,600566
939,32170,Backlash : The Undeclared War Against American Women,3,16,9,41461
1916,176147,Force of Nature,5,4,3,604701
1899,98750,Knowing God: Study Guide,5,21,20,127778
1414,192693,Red Planet,1,4,1,75339
426,156822,Lost Horizon,5,6,6,302909
1006,163751,"""Elton John - Greatest Hits, Vol. 2""",5,25,23,20917
1502,5257,"Scare School (Nightmare Room, 11)",5,4,4,675180
1737,151583,The Professionals,5,1,0,345563
205,41371,Bird's-Eye View: A Novel,2,2,1,646935
1916,171646,Havana Daydreamin',5,2,2,697021
1636,194347,An American in Paris,5,1,1,616618
267,192883,Cast Away,5,13,12,111600
239,38231,The River King,5,11,10,8506
1164,197673,The Patriot,5,0,0,243599
747,155456,Starship Troopers,4,4,2,530030
1916,51149,"Economy and Nature in the Fourteenth Century : Money, Market Exchange, and the Emergence of Scientific Thought (Cambridge Studies in Medieval Life and Thought: Fourth Series)",4,1,0,599339
1916,49460,A Busy Day at Mr. Kang's Grocery Store (Our Neighborhood),5,8,8,415479
1916,77921,Into the Green,5,5,5,429993
1787,218187,Ran (Masterworks Edition),5,16,16,539016
367,43714,Black Hawk Down (Movie Tie-in),5,1,1,257613
665,99302,The Calvin and Hobbes Lazy Sunday Book,5,4,4,495531
1009,59533,Touch Not the Cat,3,5,3,594636
1203,25386,The Hotel New Hampshire (Ballantine Reader's Circle),4,2,0,140555
1746,53504,Answered Prayers,3,2,0,149480
1080,192965,The Others,5,5,4,9786
1407,9991,Swann's Way (Penguin Great Books of the 20th Century),5,10,7,18143
405,129901,Jade Lady Burning,4,3,3,269415
1916,87815,Behind Closed Doors,4,6,5,238793
1098,197674,The Patriot,1,5,3,539527
600,53099,Hannibal,5,0,0,109594
160,41830,The Ice Limit,4,2,1,735264
1778,10123,Disgrace,4,11,11,90277
1515,23911,Me Talk Pretty One Day,5,2,2,602337
965,58612,The Kitchen Boy,5,0,0,5798
868,135042,The Complete Guide to Navy Seal Fitness,5,4,4,403960
1916,63819,The Woman in the Dunes,5,38,36,604969
1916,184184,"The Tonight Show Band, Vol. 1",5,1,1,174217
1166,150344,Awakenings,5,1,1,600364
786,86073,Blue Velvet,5,11,6,497561
1566,210763,Come Away with Me,5,0,0,506064
1552,63462,The Count of Monte Cristo (Modern Library),5,2,1,11423
1305,197463,Under the Pink,5,6,6,427286
1916,188598,White Warrior,5,4,3,714825
1014,38048,Murder on the Orient Express (Hercule Poirot Mysteries (Paperback)),4,4,4,238601
692,207934,The Eagle Has Landed,4,2,1,253410
1795,27864,Snow Mountain Passage,5,9,9,511407
407,164355,"Best of the Bee Gees, Vol. 2",5,8,6,95186
1876,80433,Born on the Fourth of July - DTS,5,32,31,353850
805,203006,Amnesiac,4,0,0,621578
522,5773,One More for the Road: A New Story Collection,2,5,2,61028
1582,5533,The Fat Cat Sat on the Mat (I Can Read Book 1),5,5,5,165503
405,53935,To Say Nothing of the Dog,5,3,3,352548
526,219521,The Hours (Full Screen Edition),4,5,3,426988
1227,54460,The Dive From Clausen's Pier,4,1,1,397776
1916,180420,Joy of Living/Love Is a Game of Poker,5,6,6,193040
387,120638,All Fall Down,2,1,1,136723
987,121408,Aikido for Life,5,15,14,464200
70,79868,Afghan Food & Cookery: Noshe Djan,5,4,4,93827
880,219145,Star Trek - Nemesis (Full Screen Edition),2,1,0,195981
564,214307,Complicated / I Don't Give / Why,1,17,6,533816
364,105225,The Flower Ornament Scripture : A Translation of the Avatamsaka Sutra,5,36,35,44239
1916,15244,Principles Of Software Engineering Management,5,2,2,564712
1448,11260,"These High, Green Hills (The Mitford Years Series , No 3)",5,0,0,298014
1916,61654,The LOST MIND : THE LOST MIND,5,0,0,606852
1916,99961,Tribulation Force (audio CD),5,0,0,724613
1793,37960,Point of Origin,4,0,0,703301
248,56392,Windows XP Annoyances,4,11,11,391808
1916,11876,Enchantress from the Stars,5,8,6,721266
323,192927,Malena,5,4,2,139241
1502,82417,Jaguar,5,1,1,429659
1785,36821,Lord of the Flies,3,4,0,633784
962,128863,Heart of the Sea (Irish Jewels Trilogy),4,0,0,191863
1437,120084,Crossroads of Freedom: Antietam : The Battle That Changed the Course of the Civil War,5,10,6,70315
904,9632,Looking Beyond the Ivy League: Finding the College That's Right for You,3,25,25,587006
442,120142,The Prince,4,3,1,53738
1663,149430,Running on Empty,5,4,4,155676
1916,88672,Pellucidar (Bison Frontiers of Imagination),5,13,11,420468
1619,123201,Legend,5,0,0,383894
310,42263,Suzanne's Diary for Nicholas,3,4,0,152925
1713,207787,Vol. 3-Nude Dimensions,4,18,10,134214
655,206223,"Friday the 13th, Part VI - Jason Lives",2,1,0,472633
1916,192455,Bloodmoon,1,6,1,358417
1502,155575,El Caldero Mágico (The Black Cauldron),1,16,3,579775
909,24968,Remember,4,7,7,493403
103,77944,The Star Fraction,4,2,2,392310
1796,193081,Trouble in the Land,3,2,0,100942
1958,28034,While I Was Gone,4,5,5,182462
679,76608,Hug Book & Toy Gift Set,5,12,12,408799
819,204178,Castle in the Sky,5,4,3,204320
1916,162041,Steel Wheels,4,4,3,132595
1916,65825,Communicating in Sign : Creative Ways to Learn American Sign Language (ASL) (A Flying Hands Book),5,28,28,262756
94,155136,The Rock,4,3,2,194346
1838,205846,The Mummy Returns (Full Screen Collector's Edition),3,0,0,138174
1716,88319,Dead Ball : A Harvey Blissberg Mystery,5,3,2,276575
1929,63626,Pnin (Vintage International),5,10,10,531655
968,217548,100th Window,3,11,9,181141
1916,114205,26 Miles to Boston: The Boston Marathon Experience from Hopkinton to Copley Square,1,19,7,590840
1716,22897,Total Surrender,4,8,2,91145
405,54766,"David Cronenberg: Collected Screenplays 1: Stereo, Crimes of the Future, Shivers, Rabid",2,3,3,119996
443,134538,Love Your God With All Your Mind: The Role of Reason in the Life of the Soul,5,18,16,280809
1984,208437,Mad Max (Special Edition),5,0,0,506658
110,66928,Angelas Ashes: A Memoir,4,8,6,436872
1392,72231,A Short History of Nearly Everything,4,8,7,504733
726,207546,Cast Away,2,3,1,687319
470,202341,The Cell,1,8,2,184806
1916,190317,It's Harder Now,2,3,0,372644
1916,181260,Aria Fresca,5,8,8,194033
535,169414,The Definitive Collection,5,0,0,227715
81,175880,In The Court Of The Crimson King: 30th Anniversary Edition,5,2,1,666792
1502,181602,Night of the Living Dead (Special Collector's Edition),5,7,4,663651
1098,217271,fear dot com,1,4,2,517265
1576,158100,Ghost Dog - The Way of the Samurai,4,0,0,138122
1444,210732,Peggy Sue Got Married,5,8,6,584474
1916,122830,"Texturing & Modeling: A Procedural Approach, Third Edition (Morgan Kaufmann Series in Computer Graphics and Geometric Modeling)",5,3,3,313713
682,74026,Dreamcatcher,3,0,0,697230
1440,113439,The Mirror of Lida Sal: Tales Based on Mayan Myths and Guatemalan Legends (Discoveries (Latin American Literary Review Pr)),4,11,10,723745
1360,76570,"What Planet Are You from, Clarice Bean?",5,15,9,352509
1916,19164,Boundaries Leader's Guide,5,1,0,699234
1804,157214,Stephen King's The Stand,5,5,5,255929
1336,215533,From Hell (Single-Disc Edition),4,7,6,351269
787,171484,Who's Next,5,1,1,334454
202,204093,Training Day,4,0,0,698122
1999,160032,Undertow,5,4,2,440654
1827,34359,The Picture of Dorian Gray: Authoritative Texts Backgrounds Reviews and Reactions Criticism (Norton Critical Edition),4,4,3,175927
273,87676,The Master and Margarita,4,8,4,533692
297,106568,Childhood's End,4,1,1,523915
155,176015,Unplugged in New York,4,1,0,101332
438,66703,Spectacular Happiness : A Novel,4,4,4,118661
843,192373,American Pie (Widescreen Rated Collector's Edition),5,12,8,372869
196,138420,City of Bones,5,6,6,238407
1604,218785,Lolita,4,4,4,541517
1028,120072,Atonement,5,7,6,700725
1589,42606,The Defense,4,19,16,452430
708,158370,El perfume,1,15,8,427462
553,51571,True Confessions Of Charlotte Doyle,5,4,2,115281
1502,205137,Purple Hills,5,0,0,197051
1496,204271,8 Mile (Widescreen Edition),4,2,0,561311
546,219493,Charlie's Angels (Superbit Deluxe Collection),4,2,0,637750
1914,216096,Minority Report (Full Screen Edition),3,3,1,445889
346,37616,Winter Prey,5,3,3,233934
179,2634,"Learning to Love : Exploring Solitude and Freedom (Merton, Thomas//Journal of Thomas Merton)",5,20,17,684892
1871,60940,Pygmalion (Enriched Classics),5,8,6,54008
1916,10043,Blood and Vengeance : One Family's Story of the War in Bosnia,5,11,8,620100
653,154773,Cutthroat Island,2,4,2,36526
1104,207546,Cast Away,3,3,0,445000
817,115143,Bahasa Indonesia: Book 1 : Introduction to Indonesian Language and Culture (Bahasa Indonesia),4,10,10,49273
257,120082,Everything Is Illuminated,5,9,7,529188
1823,10965,Corduroy (Picture Puffins),4,1,1,505118
1609,28032,The Bluest Eye (Abridged),5,3,2,578292
727,138031,Blood Relatives: An 87th Precinct Mystery (Premier Series),4,5,5,251002
1143,66916,Germs: Biological Weapons and America's Secret War,4,1,0,17570
879,150710,Genesis: Visible Touch,4,1,1,89973
246,155505,Good Will Hunting,3,20,11,464859
1984,154952,True Romance (Unrated Director's Cut),5,4,3,277036
38,43685,Ordeal by the Sea : The Tragedy of the U.S.S Indianapolis,5,0,0,203770
1052,51417,A Man Named Dave: A Story of Triumph and Forgiveness,4,3,1,19060
1916,3592,"Get Your Act Together!: A 7-Day Get-Organized Program for the Overworked, Overbooked, and Overwhelmed",5,20,19,644651
1990,189853,A Fistful of Dollars,5,0,0,559331
315,64678,Memoirs of a Geisha : A Novel (Vintage Contemporaries),3,7,5,212935
1868,65669,Cruddy : A Novel,4,17,11,571740
1243,34553,The Stories of John Cheever,5,12,9,169084
747,210206,3 A.M.,3,6,4,287169
293,184637,The Music Man (Special Edition),5,3,3,362365
1916,142225,Lon Chaney : The Man Behind the Thousand Faces,4,4,4,474035
1909,27692,Founding Brothers: The Revolutionary Generation,3,5,4,260654
1916,19930,Language : Readings in Language and Culture,5,7,6,118203
1502,187323,Hitman Hart: Wrestling with Shadows,5,2,2,390758
742,70043,"Associate, The CD",3,0,0,147229
1729,138756,Carmilla,5,1,1,696275
1179,192717,The Conversation,5,1,1,268515
132,161281,Double Nickels on the Dime,4,4,3,57911
898,200556,Casablanca,5,3,2,557885
626,2371,The Innovator's Dilemma,4,34,31,684894
1371,149803,Lifeboat,5,0,0,312621
1530,192079,The Goodbye Girl,4,7,2,172340
1295,133806,Mistletoe Murder: A Lucy Stone Mystery (Lucy Stone Mysteries (Paperback)),5,12,12,67665
1916,84705,Ireland (Eyewitness Travel Guides),5,50,50,646316
289,24685,Interview with the Vampire,4,3,2,206948
890,132448,Affinity,5,4,4,687173
1012,149950,Miller's Crossing,5,11,10,382805
36,85002,Waiting for Guffman,5,0,0,459432
1495,149950,Miller's Crossing,3,5,2,114288
1748,156154,Armageddon,4,5,3,510118
554,29086,Zeno's Conscience : A Novel,4,4,3,365205
665,192742,The Lost World - Jurassic Park (Widescreen Collector's Edition),3,3,3,90593
1019,28085,Living a Life That Matters: Resolving the Conflict Between Conscience and Success,5,0,0,545078
1916,59530,Revenge (L.a. Connections),3,0,0,576732
1763,218150,The Ring,5,3,0,473419
1502,212086,Kidsongs - Very Silly Songs,5,10,1,379861
446,30215,Mystic River,5,3,3,252909
1468,55338,Sarah Bishop (Point),4,0,0,361234
1822,99650,Developing The Leaders Around You,4,17,15,622798
176,137837,Angelina's Baby Sister,4,1,1,237494
874,130159,Lone Wolf and Cub 5: Black Wind,5,8,7,40413
1916,72849,Innocent Blood,5,2,0,585150
359,80662,Wes Craven Presents Wishmaster,1,1,1,163358
724,103850,Stepping Heavenward,5,19,17,336769
878,63233,The Orchid Thief,4,3,2,179379
746,194915,The Emperor and the Assassin,5,5,5,336726
372,198795,Kid A (Limited Edition),4,0,0,571197
1316,192852,Meet the Parents,4,0,0,731866
1615,192919,Shrek (Two-Disc Special Edition),5,2,1,176269
286,83731,"The Mark: The Beast Rules the World (Left Behind #8) (Left Behind, 8)",4,2,1,531344
701,2436,Prey,4,2,2,278115
880,69361,The Archetypes and The Collective Unconscious (Collected Works of C.G. Jung Vol.9 Part 1),5,9,2,453880
841,170900,Bedtime Stories,4,1,1,399222
956,130534,The Notebook,5,0,0,325997
1660,156027,Klute (Widescreen Edition),5,3,3,19714
1939,44919,Free Drinks for Ladies With Nuts: Delightfully Mangled English from Around the World,4,2,2,71915
1916,9019,We Have Always Lived in the Castle,5,4,3,725184
1315,86189,The Vampire Lovers,3,2,2,676798
73,202130,Miss Congeniality,4,2,1,345230
1639,45133,The Old Curiosity Shop (Everyman Paperback Classics),4,5,5,293255
1520,157839,Blazing Saddles - Limited Edition Collector's Set,5,10,9,697668
1527,74400,Sin Killer,5,12,10,82914
1057,219493,Charlie's Angels (Superbit Deluxe Collection),5,8,5,95157
1164,109594,Red Dragon Rising: Communist China's Military Threat to America,4,6,2,6839
1871,184260,Schubert: Piano Sonatas D.958 & D.959,5,10,9,635213
1531,4058,Deepsix,5,2,2,537364
875,213114,A Walk to Remember,5,4,3,615799
1916,175958,Keith Whitley: Tribute,4,10,1,237666
585,132906,Principles of Political Economy and Taxation (Great Minds),5,5,4,277389
868,65324,For Whom the Bell Tolls,5,2,1,141175
909,61583,Moonlight Becomes You,5,9,9,464533
511,113634,Elric of Melnibone (Limited-Signed Edition Series Number 3),5,6,6,399707
1916,30573,End of Days,4,6,5,286968
214,212359,The Lord of the Rings - The Fellowship of the Ring (Full Screen Edition),5,1,1,588674
1498,36246,Rainbow Six,4,6,3,135578
1011,200042,Faust/Faust So Far,5,1,1,215456
1581,192151,Farewell My Concubine,5,4,3,94699
951,132092,Siddhartha (Mondo Folktales),5,4,3,234384
899,136862,P.S. : A Novel,3,2,0,450484
308,29346,The Woman in White (Modern Library Classics),5,0,0,319883
682,122322,"Publication Manual of the American Psychological Association, Fourth Edition (Publication Manual of the American Psychological Association, 4th ed)",2,58,50,438097
729,11995,The Lost Legends of New Jersey,4,0,0,698287
1916,64486,An Imaginary Life,5,3,2,743693
905,127183,Neverwhere,5,5,3,283319
1920,37527,Patriot Games (Jack Ryan Novels),1,1,0,65104
483,213114,A Walk to Remember,5,5,4,131828
704,138899,"Faith of the Fallen (Sword of Truth, Book 6)",3,0,0,104944
1916,12804,Baba: A Return To China Upon My Father's Shoulders,5,14,13,225504
1451,168233,Anytime You Need a Friend / Music Box,5,1,1,740050
70,119545,Spanish Home Cooking/Cocina Casera Espanola,5,2,2,468560
1144,65500,"A Beautiful Mind : A Biography of John Forbes Nash, Jr.",5,17,14,448750
1916,187800,"First Come, First Served",5,0,0,585194
1226,207514,Apocalypse Now Redux,5,20,18,444569
1440,204137,Vanilla Sky,4,45,39,133424
125,48104,Adventures of Huckleberry Finn (Dover Thrift Editions),4,1,0,28760
1674,156744,You've Got Mail,3,2,1,258251
335,28154,Isaac Newton,4,10,8,491742
1366,45533,"Anarchy, State and Utopia",2,33,4,437708
1874,203120,Pitch Black (Unrated Edition),3,0,0,161279
1984,27843,House of Leaves : A Novel,5,5,5,100129
1609,211755,Life Goes On,2,3,0,463377
754,205030,Overdub,4,3,2,12003
391,20478,Hot Six (A Stephanie Plum Novel),5,4,3,545494
1999,205627,Topsy-Turvy,5,0,0,519023
359,192802,Harry Potter and the Sorcerer's Stone,4,0,0,436549
727,166071,Mott,5,7,6,706819
789,212963,"Doctor Who - The Stones of Blood (The Key to Time Series, Part 3)",3,5,5,195219
1193,66382,Reading Reflex: The Foolproof Phono-Graphix Method for Teaching Your Child to Read,5,9,7,393963
1595,130058,Aliens : Labyrinth (Dark Horse Collection.),5,0,0,548027
407,90540,C.S. Lewis's Mere Christianity (Shepherd's Notes),5,6,6,458835
1758,209958,The Cliff Richard Collection (The Young Ones / Summer Holiday / Wonderful Life),5,5,5,607832
1519,199486,Lovers Rock,4,0,0,707212
1203,101359,In The Eye Of The Storm,4,1,1,254420
1502,48543,A Connecticut Yankee in King Arthur's Court (Dover Thrift Editions),4,4,2,724156
1609,162576,Wattstax,5,4,3,606533
1458,54187,The Undertaker's Widow,4,1,1,419442
70,31802,The Silver Charm,5,1,1,38691
549,61727,Cordelia's Honor (Trade Paperback),4,3,1,69025
1053,148850,"Star Trek - The Original Series, Episode 26: The Devil In the Dark",4,0,0,555835
1773,169088,Reload,4,0,0,418116
1082,123150,Chicken Soup for the Jewish Soul : 101 Stories to Open the Heart and Rekindle the Spirit (Chicken Soup for the Soul (Paper)),5,2,1,101228
1334,53511,Incriminating Evidence,5,10,10,418539
50,10297,Five Children and It (Puffin Classics - the Essential Collection),5,4,4,110902
1916,196303,Who Let the Dogs Out,5,2,1,446869
446,139634,"Best Revenge, The (Dr. Alan Gregory)",5,18,15,547194
1916,168153,Yield,5,0,0,708412
1993,138912,Judgment in Death (In Death),5,9,7,389321
804,67677,First Mothers: The Women Who Shaped the Presidents,3,4,1,585978
1678,57540,Life Is So Good,5,10,10,178916
1062,67364,I Spy : An Alphabet in Art,5,4,4,608474
1544,9754,La muerte de Artemio Cruz,5,1,1,380952
1916,54542,Brazen Virtue,5,8,7,689820
185,5907,Good to Great: Why Some Companies Make the Leap... and Others Don't,5,83,24,524874
726,155183,Event Horizon,2,2,0,349599
1783,157206,Forrest Gump,5,8,5,153591
527,184682,You've Got Mail: Music From The Motion Picture,5,8,8,170928
1628,13930,"Manitou and Providence: Indians, Europeans, and the Making of New England 1500-1643",3,0,0,111280
347,210878,Spetters,5,1,1,54581
1040,191041,Patch Adams,4,3,1,724926
1064,20651,The Hours : A Novel,5,16,4,137856
